10
2 1
48 96 3620
48 97 3621
48 98 3622
48 99 3623
48 100 3624
49 50 3625
49 51 3626
49 52 3627
49 53 3628
49 54 3629
49 55 3630
49 56 3631
49 57 3632
49 58 3633
49 59 3634
49 60 3635
49 61 3636
49 62 3637
49 63 3638
49 64 3639
49 65 3640
49 66 3641
49 67 3642
49 68 3643
49 69 3644
49 70 3645
49 71 3646
49 72 3647
49 73 3648
49 74 3649
49 75 3650
49 76 3651
49 77 3652
49 78 3653
49 79 3654
49 80 3655
49 81 3656
49 82 3657
49 83 3658
49 84 3659
49 85 3660
49 86 3661
49 87 3662
49 88 3663
49 89 3664
49 90 3665
49 91 3666
49 92 3667
49 93 3668
49 94 3669
49 95 3670
49 96 3671
49 97 3672
49 98 3673
49 99 3674
49 100 3675
50 51 3676
50 52 3677
50 53 3678
50 54 3679
50 55 3680
50 56 3681
50 57 3682
50 58 3683
50 59 3684
50 60 3685
50 61 3686
50 62 3687
50 63 3688
50 64 3689
50 65 3690
50 66 3691
50 67 3692
50 68 3693
50 69 3694
50 70 3695
50 71 3696
50 72 3697
50 73 3698
50 74 3699
50 75 3700
50 76 3701
50 77 3702
50 78 3703
50 79 3704
50 80 3705
50 81 3706
50 82 3707
50 83 3708
50 84 3709
50 85 3710
50 86 3711
50 87 3712
50 88 3713
50 89 3714
50 90 3715
50 91 3716
50 92 3717
50 93 3718
50 94 3719
50 95 3720
50 96 3721
50 97 3722
50 98 3723
50 99 3724
50 100 3725
51 52 3726
51 53 3727
51 54 3728
51 55 3729
51 56 3730
51 57 3731
51 58 3732
51 59 3733
51 60 3734
51 61 3735
51 62 3736
51 63 3737
51 64 3738
51 65 3739
51 66 3740
51 67 3741
51 68 3742
51 69 3743
51 70 3744
51 71 3745
51 72 3746
51 73 3747
51 74 3748
51 75 3749
51 76 3750
51 77 3751
51 78 3752
51 79 3753
51 80 3754
51 81 3755
51 82 3756
51 83 3757
51 84 3758
51 85 3759
51 86 3760
51 87 3761
51 88 3762
51 89 3763
51 90 3764
51 91 3765
51 92 3766
51 93 3767
51 94 3768
51 95 3769
51 96 3770
51 97 3771
51 98 3772
51 99 3773
51 100 3774
52 53 3775
52 54 3776
52 55 3777
52 56 3778
52 57 3779
52 58 3780
52 59 3781
52 60 3782
52 61 3783
52 62 3784
52 63 3785
52 64 3786
52 65 3787
52 66 3788
52 67 3789
52 68 3790
52 69 3791
52 70 3792
52 71 3793
52 72 3794
52 73 3795
52 74 3796
52 75 3797
52 76 3798
52 77 3799
52 78 3800
52 79 3801
52 80 3802
52 81 3803
52 82 3804
52 83 3805
52 84 3806
52 85 3807
52 86 3808
52 87 3809
52 88 3810
52 89 3811
52 90 3812
52 91 3813
52 92 3814
52 93 3815
52 94 3816
52 95 3817
52 96 3818
52 97 3819
52 98 3820
52 99 3821
52 100 3822
53 54 3823
53 55 3824
53 56 3825
53 57 3826
53 58 3827
53 59 3828
53 60 3829
53 61 3830
53 62 3831
53 63 3832
53 64 3833
53 65 3834
53 66 3835
53 67 3836
53 68 3837
53 69 3838
53 70 3839
53 71 3840
53 72 3841
53 73 3842
53 74 3843
53 75 3844
53 76 3845
53 77 3846
53 78 3847
53 79 3848
53 80 3849
53 81 3850
53 82 3851
53 83 3852
53 84 3853
53 85 3854
53 86 3855
53 87 3856
53 88 3857
53 89 3858
53 90 3859
53 91 3860
53 92 3861
53 93 3862
53 94 3863
53 95 3864
53 96 3865
53 97 3866
53 98 3867
53 99 3868
53 100 3869
54 55 3870
54 56 3871
54 57 3872
54 58 3873
54 59 3874
54 60 3875
54 61 3876
54 62 3877
54 63 3878
54 64 3879
54 65 3880
54 66 3881
54 67 3882
54 68 3883
54 69 3884
54 70 3885
54 71 3886
54 72 3887
54 73 3888
54 74 3889
54 75 3890
54 76 3891
54 77 3892
54 78 3893
54 79 3894
54 80 3895
54 81 3896
54 82 3897
54 83 3898
54 84 3899
54 85 3900
54 86 3901
54 87 3902
54 88 3903
54 89 3904
54 90 3905
54 91 3906
54 92 3907
54 93 3908
54 94 3909
54 95 3910
54 96 3911
54 97 3912
54 98 3913
54 99 3914
54 100 3915
55 56 3916
55 57 3917
55 58 3918
55 59 3919
55 60 3920
55 61 3921
55 62 3922
55 63 3923
55 64 3924
55 65 3925
55 66 3926
55 67 3927
55 68 3928
55 69 3929
55 70 3930
55 71 3931
55 72 3932
55 73 3933
55 74 3934
55 75 3935
55 76 3936
55 77 3937
55 78 3938
55 79 3939
55 80 3940
55 81 3941
55 82 3942
55 83 3943
55 84 3944
55 85 3945
55 86 3946
55 87 3947
55 88 3948
55 89 3949
55 90 3950
55 91 3951
55 92 3952
55 93 3953
55 94 3954
55 95 3955
55 96 3956
55 97 3957
55 98 3958
55 99 3959
55 100 3960
56 57 3961
56 58 3962
56 59 3963
56 60 3964
56 61 3965
56 62 3966
56 63 3967
56 64 3968
56 65 3969
56 66 3970
56 67 3971
56 68 3972
56 69 3973
56 70 3974
56 71 3975
56 72 3976
56 73 3977
56 74 3978
56 75 3979
56 76 3980
56 77 3981
56 78 3982
56 79 3983
56 80 3984
56 81 3985
56 82 3986
56 83 3987
56 84 3988
56 85 3989
56 86 3990
56 87 3991
56 88 3992
56 89 3993
56 90 3994
56 91 3995
56 92 3996
56 93 3997
56 94 3998
56 95 3999
56 96 4000
56 97 4001
56 98 4002
56 99 4003
56 100 4004
57 58 4005
57 59 4006
57 60 4007
57 61 4008
57 62 4009
57 63 4010
57 64 4011
57 65 4012
57 66 4013
57 67 4014
57 68 4015
57 69 4016
57 70 4017
57 71 4018
57 72 4019
57 73 4020
57 74 4021
57 75 4022
57 76 4023
57 77 4024
57 78 4025
57 79 4026
57 80 4027
57 81 4028
57 82 4029
57 83 4030
57 84 4031
57 85 4032
57 86 4033
57 87 4034
57 88 4035
57 89 4036
57 90 4037
57 91 4038
57 92 4039
57 93 4040
57 94 4041
57 95 4042
57 96 4043
57 97 4044
57 98 4045
57 99 4046
57 100 4047
58 59 4048
58 60 4049
58 61 4050
58 62 4051
58 63 4052
58 64 4053
58 65 4054
58 66 4055
58 67 4056
58 68 4057
58 69 4058
58 70 4059
58 71 4060
58 72 4061
58 73 4062
58 74 4063
58 75 4064
58 76 4065
58 77 4066
58 78 4067
58 79 4068
58 80 4069
58 81 4070
58 82 4071
58 83 4072
58 84 4073
58 85 4074
58 86 4075
58 87 4076
58 88 4077
58 89 4078
58 90 4079
58 91 4080
58 92 4081
58 93 4082
58 94 4083
58 95 4084
58 96 4085
58 97 4086
58 98 4087
58 99 4088
58 100 4089
59 60 4090
59 61 4091
59 62 4092
59 63 4093
59 64 4094
59 65 4095
59 66 4096
59 67 4097
59 68 4098
59 69 4099
59 70 4100
59 71 4101
59 72 4102
59 73 4103
59 74 4104
59 75 4105
59 76 4106
59 77 4107
59 78 4108
59 79 4109
59 80 4110
59 81 4111
59 82 4112
59 83 4113
59 84 4114
59 85 4115
59 86 4116
59 87 4117
59 88 4118
59 89 4119
59 90 4120
59 91 4121
59 92 4122
59 93 4123
59 94 4124
59 95 4125
59 96 4126
59 97 4127
59 98 4128
59 99 4129
59 100 4130
60 61 4131
60 62 4132
60 63 4133
60 64 4134
60 65 4135
60 66 4136
60 67 4137
60 68 4138
60 69 4139
60 70 4140
60 71 4141
60 72 4142
60 73 4143
60 74 4144
60 75 4145
60 76 4146
60 77 4147
60 78 4148
60 79 4149
60 80 4150
60 81 4151
60 82 4152
60 83 4153
60 84 4154
60 85 4155
60 86 4156
60 87 4157
60 88 4158
60 89 4159
60 90 4160
60 91 4161
60 92 4162
60 93 4163
60 94 4164
60 95 4165
60 96 4166
60 97 4167
60 98 4168
60 99 4169
60 100 4170
61 62 4171
61 63 4172
61 64 4173
61 65 4174
61 66 4175
61 67 4176
61 68 4177
61 69 4178
61 70 4179
61 71 4180
61 72 4181
61 73 4182
61 74 4183
61 75 4184
61 76 4185
61 77 4186
61 78 4187
61 79 4188
61 80 4189
61 81 4190
61 82 4191
61 83 4192
61 84 4193
61 85 4194
61 86 4195
61 87 4196
61 88 4197
61 89 4198
61 90 4199
61 91 4200
61 92 4201
61 93 4202
61 94 4203
61 95 4204
61 96 4205
61 97 4206
61 98 4207
61 99 4208
61 100 4209
62 63 4210
62 64 4211
62 65 4212
62 66 4213
62 67 4214
62 68 4215
62 69 4216
62 70 4217
62 71 4218
62 72 4219
62 73 4220
62 74 4221
62 75 4222
62 76 4223
62 77 4224
62 78 4225
62 79 4226
62 80 4227
62 81 4228
62 82 4229
62 83 4230
62 84 4231
62 85 4232
62 86 4233
62 87 4234
62 88 4235
62 89 4236
62 90 4237
62 91 4238
62 92 4239
62 93 4240
62 94 4241
62 95 4242
62 96 4243
62 97 4244
62 98 4245
62 99 4246
62 100 4247
63 64 4248
63 65 4249
63 66 4250
63 67 4251
63 68 4252
63 69 4253
63 70 4254
63 71 4255
63 72 4256
63 73 4257
63 74 4258
63 75 4259
63 76 4260
63 77 4261
63 78 4262
63 79 4263
63 80 4264
63 81 4265
63 82 4266
63 83 4267
63 84 4268
63 85 4269
63 86 4270
63 87 4271
63 88 4272
63 89 4273
63 90 4274
63 91 4275
63 92 4276
63 93 4277
63 94 4278
63 95 4279
63 96 4280
63 97 4281
63 98 4282
63 99 4283
63 100 4284
64 65 4285
64 66 4286
64 67 4287
64 68 4288
64 69 4289
64 70 4290
64 71 4291
64 72 4292
64 73 4293
64 74 4294
64 75 4295
64 76 4296
64 77 4297
64 78 4298
64 79 4299
64 80 4300
64 81 4301
64 82 4302
64 83 4303
64 84 4304
64 85 4305
64 86 4306
64 87 4307
64 88 4308
64 89 4309
64 90 4310
64 91 4311
64 92 4312
64 93 4313
64 94 4314
64 95 4315
64 96 4316
64 97 4317
64 98 4318
64 99 4319
64 100 4320
65 66 4321
65 67 4322
65 68 4323
65 69 4324
65 70 4325
65 71 4326
65 72 4327
65 73 4328
65 74 4329
65 75 4330
65 76 4331
65 77 4332
65 78 4333
65 79 4334
65 80 4335
65 81 4336
65 82 4337
65 83 4338
65 84 4339
65 85 4340
65 86 4341
65 87 4342
65 88 4343
65 89 4344
65 90 4345
65 91 4346
65 92 4347
65 93 4348
65 94 4349
65 95 4350
65 96 4351
65 97 4352
65 98 4353
65 99 4354
65 100 4355
66 67 4356
66 68 4357
66 69 4358
66 70 4359
66 71 4360
66 72 4361
66 73 4362
66 74 4363
66 75 4364
66 76 4365
66 77 4366
66 78 4367
66 79 4368
66 80 4369
66 81 4370
66 82 4371
66 83 4372
66 84 4373
66 85 4374
66 86 4375
66 87 4376
66 88 4377
66 89 4378
66 90 4379
66 91 4380
66 92 4381
66 93 4382
66 94 4383
66 95 4384
66 96 4385
66 97 4386
66 98 4387
66 99 4388
66 100 4389
67 68 4390
67 69 4391
67 70 4392
67 71 4393
67 72 4394
67 73 4395
67 74 4396
67 75 4397
67 76 4398
67 77 4399
67 78 4400
67 79 4401
67 80 4402
67 81 4403
67 82 4404
67 83 4405
67 84 4406
67 85 4407
67 86 4408
67 87 4409
67 88 4410
67 89 4411
67 90 4412
67 91 4413
67 92 4414
67 93 4415
67 94 4416
67 95 4417
67 96 4418
67 97 4419
67 98 4420
67 99 4421
67 100 4422
68 69 4423
68 70 4424
68 71 4425
68 72 4426
68 73 4427
68 74 4428
68 75 4429
68 76 4430
68 77 4431
68 78 4432
68 79 4433
68 80 4434
68 81 4435
68 82 4436
68 83 4437
68 84 4438
68 85 4439
68 86 4440
68 87 4441
68 88 4442
68 89 4443
68 90 4444
68 91 4445
68 92 4446
68 93 4447
68 94 4448
68 95 4449
68 96 4450
68 97 4451
68 98 4452
68 99 4453
68 100 4454
69 70 4455
69 71 4456
69 72 4457
69 73 4458
69 74 4459
69 75 4460
69 76 4461
69 77 4462
69 78 4463
69 79 4464
69 80 4465
69 81 4466
69 82 4467
69 83 4468
69 84 4469
69 85 4470
69 86 4471
69 87 4472
69 88 4473
69 89 4474
69 90 4475
69 91 4476
69 92 4477
69 93 4478
69 94 4479
69 95 4480
69 96 4481
69 97 4482
69 98 4483
69 99 4484
69 100 4485
70 71 4486
70 72 4487
70 73 4488
70 74 4489
70 75 4490
70 76 4491
70 77 4492
70 78 4493
70 79 4494
70 80 4495
70 81 4496
70 82 4497
70 83 4498
70 84 4499
70 85 4500
70 86 4501
70 87 4502
70 88 4503
70 89 4504
70 90 4505
70 91 4506
70 92 4507
70 93 4508
70 94 4509
70 95 4510
70 96 4511
70 97 4512
70 98 4513
70 99 4514
70 100 4515
71 72 4516
71 73 4517
71 74 4518
71 75 4519
71 76 4520
71 77 4521
71 78 4522
71 79 4523
71 80 4524
71 81 4525
71 82 4526
71 83 4527
71 84 4528
71 85 4529
71 86 4530
71 87 4531
71 88 4532
71 89 4533
71 90 4534
71 91 4535
71 92 4536
71 93 4537
71 94 4538
71 95 4539
71 96 4540
71 97 4541
71 98 4542
71 99 4543
71 100 4544
72 73 4545
72 74 4546
72 75 4547
72 76 4548
72 77 4549
72 78 4550
72 79 4551
72 80 4552
72 81 4553
72 82 4554
72 83 4555
72 84 4556
72 85 4557
72 86 4558
72 87 4559
72 88 4560
72 89 4561
72 90 4562
72 91 4563
72 92 4564
72 93 4565
72 94 4566
72 95 4567
72 96 4568
72 97 4569
72 98 4570
72 99 4571
72 100 4572
73 74 4573
73 75 4574
73 76 4575
73 77 4576
73 78 4577
73 79 4578
73 80 4579
73 81 4580
73 82 4581
73 83 4582
73 84 4583
73 85 4584
73 86 4585
73 87 4586
73 88 4587
73 89 4588
73 90 4589
73 91 4590
73 92 4591
73 93 4592
73 94 4593
73 95 4594
73 96 4595
73 97 4596
73 98 4597
73 99 4598
73 100 4599
74 75 4600
74 76 4601
74 77 4602
74 78 4603
74 79 4604
74 80 4605
74 81 4606
74 82 4607
74 83 4608
74 84 4609
74 85 4610
74 86 4611
74 87 4612
74 88 4613
74 89 4614
74 90 4615
74 91 4616
74 92 4617
74 93 4618
74 94 4619
74 95 4620
74 96 4621
74 97 4622
74 98 4623
74 99 4624
74 100 4625
75 76 4626
75 77 4627
75 78 4628
75 79 4629
75 80 4630
75 81 4631
75 82 4632
75 83 4633
75 84 4634
75 85 4635
75 86 4636
75 87 4637
75 88 4638
75 89 4639
75 90 4640
75 91 4641
75 92 4642
75 93 4643
75 94 4644
75 95 4645
75 96 4646
75 97 4647
75 98 4648
75 99 4649
75 100 4650
76 77 4651
76 78 4652
76 79 4653
76 80 4654
76 81 4655
76 82 4656
76 83 4657
76 84 4658
76 85 4659
76 86 4660
76 87 4661
76 88 4662
76 89 4663
76 90 4664
76 91 4665
76 92 4666
76 93 4667
76 94 4668
76 95 4669
76 96 4670
76 97 4671
76 98 4672
76 99 4673
76 100 4674
77 78 4675
77 79 4676
77 80 4677
77 81 4678
77 82 4679
77 83 4680
77 84 4681
77 85 4682
77 86 4683
77 87 4684
77 88 4685
77 89 4686
77 90 4687
77 91 4688
77 92 4689
77 93 4690
77 94 4691
77 95 4692
77 96 4693
77 97 4694
77 98 4695
77 99 4696
77 100 4697
78 79 4698
78 80 4699
78 81 4700
78 82 4701
78 83 4702
78 84 4703
78 85 4704
78 86 4705
78 87 4706
78 88 4707
78 89 4708
78 90 4709
78 91 4710
78 92 4711
78 93 4712
78 94 4713
78 95 4714
78 96 4715
78 97 4716
78 98 4717
78 99 4718
78 100 4719
79 80 4720
79 81 4721
79 82 4722
79 83 4723
79 84 4724
79 85 4725
79 86 4726
79 87 4727
79 88 4728
79 89 4729
79 90 4730
79 91 4731
79 92 4732
79 93 4733
79 94 4734
79 95 4735
79 96 4736
79 97 4737
79 98 4738
79 99 4739
79 100 4740
80 81 4741
80 82 4742
80 83 4743
80 84 4744
80 85 4745
80 86 4746
80 87 4747
80 88 4748
80 89 4749
80 90 4750
80 91 4751
80 92 4752
80 93 4753
80 94 4754
80 95 4755
80 96 4756
80 97 4757
80 98 4758
80 99 4759
80 100 4760
81 82 4761
81 83 4762
81 84 4763
81 85 4764
81 86 4765
81 87 4766
81 88 4767
81 89 4768
81 90 4769
81 91 4770
81 92 4771
81 93 4772
81 94 4773
81 95 4774
81 96 4775
81 97 4776
81 98 4777
81 99 4778
81 100 4779
82 83 4780
82 84 4781
82 85 4782
82 86 4783
82 87 4784
82 88 4785
82 89 4786
82 90 4787
82 91 4788
82 92 4789
82 93 4790
82 94 4791
82 95 4792
82 96 4793
82 97 4794
82 98 4795
82 99 4796
82 100 4797
83 84 4798
83 85 4799
83 86 4800
83 87 4801
83 88 4802
83 89 4803
83 90 4804
83 91 4805
83 92 4806
83 93 4807
83 94 4808
83 95 4809
83 96 4810
83 97 4811
83 98 4812
83 99 4813
83 100 4814
84 85 4815
84 86 4816
84 87 4817
84 88 4818
84 89 4819
84 90 4820
84 91 4821
84 92 4822
84 93 4823
84 94 4824
84 95 4825
84 96 4826
84 97 4827
84 98 4828
84 99 4829
84 100 4830
85 86 4831
85 87 4832
85 88 4833
85 89 4834
85 90 4835
85 91 4836
85 92 4837
85 93 4838
85 94 4839
85 95 4840
85 96 4841
85 97 4842
85 98 4843
85 99 4844
85 100 4845
86 87 4846
86 88 4847
86 89 4848
86 90 4849
86 91 4850
86 92 4851
86 93 4852
86 94 4853
86 95 4854
86 96 4855
86 97 4856
86 98 4857
86 99 4858
86 100 4859
87 88 4860
87 89 4861
87 90 4862
87 91 4863
87 92 4864
87 93 4865
87 94 4866
87 95 4867
87 96 4868
87 97 4869
87 98 4870
87 99 4871
87 100 4872
88 89 4873
88 90 4874
88 91 4875
88 92 4876
88 93 4877
88 94 4878
88 95 4879
88 96 4880
88 97 4881
88 98 4882
88 99 4883
88 100 4884
89 90 4885
89 91 4886
89 92 4887
89 93 4888
89 94 4889
89 95 4890
89 96 4891
89 97 4892
89 98 4893
89 99 4894
89 100 4895
90 91 4896
90 92 4897
90 93 4898
90 94 4899
90 95 4900
90 96 4901
90 97 4902
90 98 4903
90 99 4904
90 100 4905
91 92 4906
91 93 4907
91 94 4908
91 95 4909
91 96 4910
91 97 4911
91 98 4912
91 99 4913
91 100 4914
92 93 4915
92 94 4916
92 95 4917
92 96 4918
92 97 4919
92 98 4920
92 99 4921
92 100 4922
93 94 4923
93 95 4924
93 96 4925
93 97 4926
93 98 4927
93 99 4928
93 100 4929
94 95 4930
94 96 4931
94 97 4932
94 98 4933
94 99 4934
94 100 4935
95 96 4936
95 97 4937
95 98 4938
95 99 4939
95 100 4940
96 97 4941
96 98 4942
96 99 4943
96 100 4944
97 98 4945
97 99 4946
97 100 4947
98 99 4948
98 100 4949
99 100 4950
100 4950
2 1 1
3 1 2
4 1 3
5 1 4
6 1 5
7 1 6
8 1 7
9 1 8
10 1 9
11 1 10
12 1 11
13 1 12
14 1 13
15 1 14
16 1 15
17 1 16
18 1 17
19 1 18
20 1 19
21 1 20
22 1 21
23 1 22
24 1 23
25 1 24
26 1 25
27 1 26
28 1 27
29 1 28
30 1 29
31 1 30
32 1 31
33 1 32
34 1 33
35 1 34
36 1 35
37 1 36
38 1 37
39 1 38
40 1 39
41 1 40
42 1 41
43 1 42
44 1 43
45 1 44
46 1 45
47 1 46
48 1 47
49 1 48
50 1 49
51 1 50
52 1 51
53 1 52
54 1 53
55 1 54
56 1 55
57 1 56
58 1 57
59 1 58
60 1 59
61 1 60
62 1 61
63 1 62
64 1 63
65 1 64
66 1 65
67 1 66
68 1 67
69 1 68
70 1 69
71 1 70
72 1 71
73 1 72
74 1 73
75 1 74
76 1 75
77 1 76
78 1 77
79 1 78
80 1 79
81 1 80
82 1 81
83 1 82
84 1 83
85 1 84
86 1 85
87 1 86
88 1 87
89 1 88
90 1 89
91 1 90
92 1 91
93 1 92
94 1 93
95 1 94
96 1 95
97 1 96
98 1 97
99 1 98
100 1 99
3 2 100
4 2 101
5 2 102
6 2 103
7 2 104
8 2 105
9 2 106
10 2 107
11 2 108
12 2 109
13 2 110
14 2 111
15 2 112
16 2 113
17 2 114
18 2 115
19 2 116
20 2 117
21 2 118
22 2 119
23 2 120
24 2 121
25 2 122
26 2 123
27 2 124
28 2 125
29 2 126
30 2 127
31 2 128
32 2 129
33 2 130
34 2 131
35 2 132
36 2 133
37 2 134
38 2 135
39 2 136
40 2 137
41 2 138
42 2 139
43 2 140
44 2 141
45 2 142
46 2 143
47 2 144
48 2 145
49 2 146
50 2 147
51 2 148
52 2 149
53 2 150
54 2 151
55 2 152
56 2 153
57 2 154
58 2 155
59 2 156
60 2 157
61 2 158
62 2 159
63 2 160
64 2 161
65 2 162
66 2 163
67 2 164
68 2 165
69 2 166
70 2 167
71 2 168
72 2 169
73 2 170
74 2 171
75 2 172
76 2 173
77 2 174
78 2 175
79 2 176
80 2 177
81 2 178
82 2 179
83 2 180
84 2 181
85 2 182
86 2 183
87 2 184
88 2 185
89 2 186
90 2 187
91 2 188
92 2 189
93 2 190
94 2 191
95 2 192
96 2 193
97 2 194
98 2 195
99 2 196
100 2 197
4 3 198
5 3 199
6 3 200
7 3 201
8 3 202
9 3 203
10 3 204
11 3 205
12 3 206
13 3 207
14 3 208
15 3 209
16 3 210
17 3 211
18 3 212
19 3 213
20 3 214
21 3 215
22 3 216
23 3 217
24 3 218
25 3 219
26 3 220
27 3 221
28 3 222
29 3 223
30 3 224
31 3 225
32 3 226
33 3 227
34 3 228
35 3 229
36 3 230
37 3 231
38 3 232
39 3 233
40 3 234
41 3 235
42 3 236
43 3 237
44 3 238
45 3 239
46 3 240
47 3 241
48 3 242
49 3 243
50 3 244
51 3 245
52 3 246
53 3 247
54 3 248
55 3 249
56 3 250
57 3 251
58 3 252
59 3 253
60 3 254
61 3 255
62 3 256
63 3 257
64 3 258
65 3 259
66 3 260
67 3 261
68 3 262
69 3 263
70 3 264
71 3 265
72 3 266
73 3 267
74 3 268
75 3 269
76 3 270
77 3 271
78 3 272
79 3 273
80 3 274
81 3 275
82 3 276
83 3 277
84 3 278
85 3 279
86 3 280
87 3 281
88 3 282
89 3 283
90 3 284
91 3 285
92 3 286
93 3 287
94 3 288
95 3 289
96 3 290
97 3 291
98 3 292
99 3 293
100 3 294
5 4 295
6 4 296
7 4 297
8 4 298
9 4 299
10 4 300
11 4 301
12 4 302
13 4 303
14 4 304
15 4 305
16 4 306
17 4 307
18 4 308
19 4 309
20 4 310
21 4 311
22 4 312
23 4 313
24 4 314
25 4 315
26 4 316
27 4 317
28 4 318
29 4 319
30 4 320
31 4 321
32 4 322
33 4 323
34 4 324
35 4 325
36 4 326
37 4 327
38 4 328
39 4 329
40 4 330
41 4 331
42 4 332
43 4 333
44 4 334
45 4 335
46 4 336
47 4 337
48 4 338
49 4 339
50 4 340
51 4 341
52 4 342
53 4 343
54 4 344
55 4 345
56 4 346
57 4 347
58 4 348
59 4 349
60 4 350
61 4 351
62 4 352
63 4 353
64 4 354
65 4 355
66 4 356
67 4 357
68 4 358
69 4 359
70 4 360
71 4 361
72 4 362
73 4 363
74 4 364
75 4 365
76 4 366
77 4 367
78 4 368
79 4 369
80 4 370
81 4 371
82 4 372
83 4 373
84 4 374
85 4 375
86 4 376
87 4 377
88 4 378
89 4 379
90 4 380
91 4 381
92 4 382
93 4 383
94 4 384
95 4 385
96 4 386
97 4 387
98 4 388
99 4 389
100 4 390
6 5 391
7 5 392
8 5 393
9 5 394
10 5 395
11 5 396
12 5 397
13 5 398
14 5 399
15 5 400
16 5 401
17 5 402
18 5 403
19 5 404
20 5 405
21 5 406
22 5 407
23 5 408
24 5 409
25 5 410
26 5 411
27 5 412
28 5 413
29 5 414
30 5 415
31 5 416
32 5 417
33 5 418
34 5 419
35 5 420
36 5 421
37 5 422
38 5 423
39 5 424
40 5 425
41 5 426
42 5 427
43 5 428
44 5 429
45 5 430
46 5 431
47 5 432
48 5 433
49 5 434
50 5 435
51 5 436
52 5 437
53 5 438
54 5 439
55 5 440
56 5 441
57 5 442
58 5 443
59 5 444
60 5 445
61 5 446
62 5 447
63 5 448
64 5 449
65 5 450
66 5 451
67 5 452
68 5 453
69 5 454
70 5 455
71 5 456
72 5 457
73 5 458
74 5 459
75 5 460
76 5 461
77 5 462
78 5 463
79 5 464
80 5 465
81 5 466
82 5 467
83 5 468
84 5 469
85 5 470
86 5 471
87 5 472
88 5 473
89 5 474
90 5 475
91 5 476
92 5 477
93 5 478
94 5 479
95 5 480
96 5 481
97 5 482
98 5 483
99 5 484
100 5 485
7 6 486
8 6 487
9 6 488
10 6 489
11 6 490
12 6 491
13 6 492
14 6 493
15 6 494
16 6 495
17 6 496
18 6 497
19 6 498
20 6 499
21 6 500
22 6 501
23 6 502
24 6 503
25 6 504
26 6 505
27 6 506
28 6 507
29 6 508
30 6 509
31 6 510
32 6 511
33 6 512
34 6 513
35 6 514
36 6 515
37 6 516
38 6 517
39 6 518
40 6 519
41 6 520
42 6 521
43 6 522
44 6 523
45 6 524
46 6 525
47 6 526
48 6 527
49 6 528
50 6 529
51 6 530
52 6 531
53 6 532
54 6 533
55 6 534
56 6 535
57 6 536
58 6 537
59 6 538
60 6 539
61 6 540
62 6 541
63 6 542
64 6 543
65 6 544
66 6 545
67 6 546
68 6 547
69 6 548
70 6 549
71 6 550
72 6 551
73 6 552
74 6 553
75 6 554
76 6 555
77 6 556
78 6 557
79 6 558
80 6 559
81 6 560
82 6 561
83 6 562
84 6 563
85 6 564
86 6 565
87 6 566
88 6 567
89 6 568
90 6 569
91 6 570
92 6 571
93 6 572
94 6 573
95 6 574
96 6 575
97 6 576
98 6 577
99 6 578
100 6 579
8 7 580
9 7 581
10 7 582
11 7 583
12 7 584
13 7 585
14 7 586
15 7 587
16 7 588
17 7 589
18 7 590
19 7 591
20 7 592
21 7 593
22 7 594
23 7 595
24 7 596
25 7 597
26 7 598
27 7 599
28 7 600
29 7 601
30 7 602
31 7 603
32 7 604
33 7 605
34 7 606
35 7 607
36 7 608
37 7 609
38 7 610
39 7 611
40 7 612
41 7 613
42 7 614
43 7 615
44 7 616
45 7 617
46 7 618
47 7 619
48 7 620
49 7 621
50 7 622
51 7 623
52 7 624
53 7 625
54 7 626
55 7 627
56 7 628
57 7 629
58 7 630
59 7 631
60 7 632
61 7 633
62 7 634
63 7 635
64 7 636
65 7 637
66 7 638
67 7 639
68 7 640
69 7 641
70 7 642
71 7 643
72 7 644
73 7 645
74 7 646
75 7 647
76 7 648
77 7 649
78 7 650
79 7 651
80 7 652
81 7 653
82 7 654
83 7 655
84 7 656
85 7 657
86 7 658
87 7 659
88 7 660
89 7 661
90 7 662
91 7 663
92 7 664
93 7 665
94 7 666
95 7 667
96 7 668
97 7 669
98 7 670
99 7 671
100 7 672
9 8 673
10 8 674
11 8 675
12 8 676
13 8 677
14 8 678
15 8 679
16 8 680
17 8 681
18 8 682
19 8 683
20 8 684
21 8 685
22 8 686
23 8 687
24 8 688
25 8 689
26 8 690
27 8 691
28 8 692
29 8 693
30 8 694
31 8 695
32 8 696
33 8 697
34 8 698
35 8 699
36 8 700
37 8 701
38 8 702
39 8 703
40 8 704
41 8 705
42 8 706
43 8 707
44 8 708
45 8 709
46 8 710
47 8 711
48 8 712
49 8 713
50 8 714
51 8 715
52 8 716
53 8 717
54 8 718
55 8 719
56 8 720
57 8 721
58 8 722
59 8 723
60 8 724
61 8 725
62 8 726
63 8 727
64 8 728
65 8 729
66 8 730
67 8 731
68 8 732
69 8 733
70 8 734
71 8 735
72 8 736
73 8 737
74 8 738
75 8 739
76 8 740
77 8 741
78 8 742
79 8 743
80 8 744
81 8 745
82 8 746
83 8 747
84 8 748
85 8 749
86 8 750
87 8 751
88 8 752
89 8 753
90 8 754
91 8 755
92 8 756
93 8 757
94 8 758
95 8 759
96 8 760
97 8 761
98 8 762
99 8 763
100 8 764
10 9 765
11 9 766
12 9 767
13 9 768
14 9 769
15 9 770
16 9 771
17 9 772
18 9 773
19 9 774
20 9 775
21 9 776
22 9 777
23 9 778
